test,condition,hours,rms
3rd_test,accel_full,245.25,0.66197177
3rd_test,accel_full,245.5833,0.65599273
3rd_test,accel_full,245.9167,0.63553803
3rd_test,accel_full,246.25,0.65212601
3rd_test,accel_full,246.5833,0.62510293
3rd_test,accel_full,246.9167,0.64722166
3rd_test,accel_full,247.25,0.6536262
3rd_test,accel_full,247.5833,0.63194627
3rd_test,accel_full,247.9167,0.65607643
3rd_test,accel_full,248.25,0.63968372
3rd_test,accel_full,248.5833,0.6810362
3rd_test,accel_full,248.9167,0.64408768
3rd_test,accel_full,249.25,0.63865076
3rd_test,accel_full,249.5833,0.6205218
3rd_test,accel_full,249.9167,0.63333246
3rd_test,accel_full,250.25,0.64801758
3rd_test,accel_full,250.5833,0.63887207
3rd_test,accel_full,250.9167,0.65861912
3rd_test,accel_full,251.25,0.64084006
3rd_test,accel_full,251.5833,0.62469718
3rd_test,accel_full,251.9167,0.65186858
3rd_test,accel_full,252.25,0.64320826
3rd_test,accel_full,252.5833,0.63850202
3rd_test,accel_full,252.9167,0.64072248
3rd_test,accel_full,253.25,0.62880062
3rd_test,accel_full,253.5833,0.68575377
3rd_test,accel_full,253.9167,0.65477906
3rd_test,accel_full,254.25,0.65915414
3rd_test,accel_full,254.5833,0.63156627
3rd_test,accel_full,254.9167,0.64833338
3rd_test,accel_full,255.25,0.629988
3rd_test,accel_full,255.5833,0.66767657
3rd_test,accel_full,255.9167,0.63721855
3rd_test,accel_full,256.25,0.62797693
3rd_test,accel_full,256.5833,0.67841382
3rd_test,accel_full,256.9167,0.63868655
3rd_test,accel_full,257.25,0.66386521
3rd_test,accel_full,257.5833,0.65845121
3rd_test,accel_full,257.9167,0.63287919
3rd_test,accel_full,258.25,0.65509786
3rd_test,accel_full,258.5833,0.6630913
3rd_test,accel_full,258.9167,0.65925812
3rd_test,accel_full,259.25,0.64414591
3rd_test,accel_full,259.5833,0.6409723
3rd_test,accel_full,259.9167,0.63767274
3rd_test,accel_full,260.25,0.62147863
3rd_test,accel_full,260.5833,0.63693682
3rd_test,accel_full,260.9167,0.63522431
3rd_test,accel_full,261.25,0.65255552
3rd_test,accel_full,261.5833,0.66320445
3rd_test,accel_full,261.9167,0.64125142
3rd_test,accel_full,266.5864,0.63724607
3rd_test,accel_full,266.7928,0.6448188
3rd_test,accel_full,267.1261,0.64659184
3rd_test,accel_full,267.4594,0.64552713
3rd_test,accel_full,267.7928,0.63156437
3rd_test,accel_full,268.1261,0.62155653
3rd_test,accel_full,268.4594,0.64800489
3rd_test,accel_full,268.7928,0.64976279
3rd_test,accel_full,269.1261,0.62772802
3rd_test,accel_full,269.4594,0.65687969
3rd_test,accel_full,269.7928,0.63497908
3rd_test,accel_full,270.1261,0.64811023
3rd_test,accel_full,270.4594,0.66166868
3rd_test,accel_full,270.7928,0.66513042
3rd_test,accel_full,271.1261,0.64351166
3rd_test,accel_full,271.4594,0.63741088
3rd_test,accel_full,271.7928,0.64103456
3rd_test,accel_full,272.1261,0.68260933
3rd_test,accel_full,272.4594,0.64443958
3rd_test,accel_full,272.7928,0.63366187
3rd_test,accel_full,273.1261,0.62994095
3rd_test,accel_full,273.4594,0.61669065
3rd_test,accel_full,273.7928,0.62434281
3rd_test,accel_full,274.1261,0.63146472
3rd_test,accel_full,274.4594,0.62253449
3rd_test,accel_full,274.7928,0.62483571
3rd_test,accel_full,275.1261,0.64557799
3rd_test,accel_full,275.4594,0.61884462
3rd_test,accel_full,275.7928,0.6254635
3rd_test,accel_full,276.1261,0.63917502
3rd_test,accel_full,276.4594,0.66391292
3rd_test,accel_full,276.7928,0.62433454
3rd_test,accel_full,277.1261,0.64131023
3rd_test,accel_full,277.4594,0.64061564
3rd_test,accel_full,277.7928,0.6608888
3rd_test,accel_full,278.1261,0.63459871
3rd_test,accel_full,278.4594,0.63779556
3rd_test,accel_full,278.7928,0.64678383
3rd_test,accel_full,279.1261,0.63450922
3rd_test,accel_full,279.4594,0.63809831
3rd_test,accel_full,279.7928,0.63435317
3rd_test,accel_full,280.1261,0.61867019
3rd_test,accel_full,280.4594,0.67198834
3rd_test,accel_full,280.7928,0.62892706
3rd_test,accel_full,281.1261,0.6557306
3rd_test,accel_full,281.4594,0.62345725
3rd_test,accel_full,281.7928,0.6374343
3rd_test,accel_full,282.1261,0.63888811
3rd_test,accel_full,282.4594,0.63168246
3rd_test,accel_full,282.7928,0.63897048
3rd_test,accel_full,283.1261,0.67301259
3rd_test,accel_full,283.4594,0.64461463
3rd_test,accel_full,283.7928,0.65501381
3rd_test,accel_full,284.1261,0.64883923
3rd_test,accel_full,284.4594,0.65659363
3rd_test,accel_full,284.7928,0.63127442
3rd_test,accel_full,285.1261,0.64896812
3rd_test,accel_full,285.4594,0.64805076
3rd_test,accel_full,285.7928,0.63041322
3rd_test,accel_full,286.1261,0.66200351
3rd_test,accel_full,286.4594,0.64263256
3rd_test,accel_full,286.7928,0.63418206
3rd_test,accel_full,287.1261,0.62900091
3rd_test,accel_full,287.4594,0.65593225
3rd_test,accel_full,287.7928,0.63951523
3rd_test,accel_full,288.1261,0.63506475
3rd_test,accel_full,288.4594,0.65645672
3rd_test,accel_full,288.7928,0.66561732
3rd_test,accel_full,289.1261,0.64484126
3rd_test,accel_full,289.4594,0.62773412
3rd_test,accel_full,289.7928,0.6279057
3rd_test,accel_full,290.1261,0.63763481
3rd_test,accel_full,290.4594,0.6443355
3rd_test,accel_full,290.7928,0.6292228
3rd_test,accel_full,291.1261,0.63709943
3rd_test,accel_full,291.4594,0.64533557
3rd_test,accel_full,291.7928,0.64021478
3rd_test,accel_full,292.1261,0.64522095
3rd_test,accel_full,292.4594,0.63316732
3rd_test,accel_full,292.7928,0.63435168
3rd_test,accel_full,293.1261,0.62869552
3rd_test,accel_full,293.4594,0.63032349
3rd_test,accel_full,293.7928,0.66025828
3rd_test,accel_full,294.1261,0.65127207
3rd_test,accel_full,294.4594,0.62765646
3rd_test,accel_full,294.7928,0.65091948
3rd_test,accel_full,295.1261,0.63052336
3rd_test,accel_full,295.4594,0.64703708
3rd_test,accel_full,295.7928,0.63303371
3rd_test,accel_full,296.1261,0.65561944
3rd_test,accel_full,296.4594,0.64700263
3rd_test,accel_full,296.7928,0.65213637
3rd_test,accel_full,297.1261,0.63511469
3rd_test,accel_full,297.4594,0.626394
3rd_test,accel_full,297.7928,0.66180866
3rd_test,accel_full,298.1261,0.63125704
3rd_test,accel_full,298.4594,0.63965459
3rd_test,accel_full,298.7928,0.62874168
3rd_test,accel_full,299.1261,0.64060399
3rd_test,accel_full,299.4594,0.6530893
3rd_test,accel_full,299.7928,0.62089806
3rd_test,accel_full,300.1261,0.67288399
3rd_test,accel_full,300.4594,0.68116309
3rd_test,accel_full,300.7928,0.61863434
3rd_test,accel_full,301.1261,0.65609269
3rd_test,accel_full,301.4594,0.66254787
3rd_test,accel_full,301.7928,0.65481955
3rd_test,accel_full,302.1261,0.65214781
3rd_test,accel_full,302.4594,0.6262314
3rd_test,accel_full,302.7928,0.63898822
3rd_test,accel_full,303.1261,0.64348435
3rd_test,accel_full,303.4594,0.64007993
3rd_test,accel_full,303.7928,0.64530552
3rd_test,accel_full,304.1261,0.62786893
3rd_test,accel_full,304.4594,0.62601952
3rd_test,accel_full,304.7928,0.66155368
3rd_test,accel_full,305.1261,0.62313806
3rd_test,accel_full,305.4594,0.65928317
3rd_test,accel_full,305.7928,0.65948871
3rd_test,accel_full,306.1261,0.62573975
3rd_test,accel_full,306.4594,0.63486206
3rd_test,accel_full,306.7928,0.66330921
3rd_test,accel_full,307.1261,0.6873937
3rd_test,accel_full,307.4594,0.64294157
3rd_test,accel_full,307.7928,0.65361894
3rd_test,accel_full,308.1261,0.64922986
3rd_test,accel_full,308.4594,0.63527888
3rd_test,accel_full,308.7928,0.64169608
3rd_test,accel_full,309.1261,0.640244
3rd_test,accel_full,309.4594,0.62014965
3rd_test,accel_full,309.7928,0.6426698
3rd_test,accel_full,310.1261,0.66123431
3rd_test,accel_full,310.4594,0.64683534
3rd_test,accel_full,310.7928,0.65466429
3rd_test,accel_full,311.1261,0.67536302
3rd_test,accel_full,311.4594,0.66827016
3rd_test,accel_full,311.7928,0.63063398
3rd_test,accel_full,312.1261,0.63224736
3rd_test,accel_full,312.4594,0.65928051
3rd_test,accel_full,312.7928,0.63160257
3rd_test,accel_full,313.1261,0.64600917
3rd_test,accel_full,313.4594,0.66432981
3rd_test,accel_full,313.7928,0.6457237
3rd_test,accel_full,314.1261,0.65097071
3rd_test,accel_full,314.4594,0.63217993
3rd_test,accel_full,314.7928,0.667295
3rd_test,accel_full,315.1261,0.64080885
3rd_test,accel_full,315.4594,0.63969163
3rd_test,accel_full,315.7928,0.68167007
3rd_test,accel_full,316.1261,0.65827105
3rd_test,accel_full,316.4594,0.64886407
3rd_test,accel_full,316.7928,0.65023829
3rd_test,accel_full,317.1261,0.64496056
3rd_test,accel_full,317.4594,0.62376329
3rd_test,accel_full,317.7928,0.63147832
3rd_test,accel_full,318.1261,0.65820592
3rd_test,accel_full,318.4594,0.65503855
3rd_test,accel_full,318.7928,0.65220494
3rd_test,accel_full,319.1261,0.6463931
3rd_test,accel_full,319.4594,0.64994432
3rd_test,accel_full,319.7928,0.63442364
3rd_test,accel_full,320.1261,0.63529138
3rd_test,accel_full,320.4594,0.64309896
3rd_test,accel_full,320.7928,0.63800675
3rd_test,accel_full,321.1261,0.63675474
3rd_test,accel_full,321.4594,0.6435184
3rd_test,accel_full,321.7928,0.62984437
3rd_test,accel_full,322.1261,0.63110415
3rd_test,accel_full,322.4594,0.64871765
3rd_test,accel_full,322.7928,0.64504168
3rd_test,accel_full,323.1261,0.65643831
3rd_test,accel_full,323.4594,0.62598973
3rd_test,accel_full,323.7928,0.63364488
3rd_test,accel_full,324.1261,0.67070622
3rd_test,accel_full,324.4594,0.62962018
3rd_test,accel_full,324.7928,0.63962754
3rd_test,accel_full,325.1261,0.66193854
3rd_test,accel_full,325.4594,0.65897722
3rd_test,accel_full,325.7928,0.67174917
3rd_test,accel_full,326.1261,0.64493907
3rd_test,accel_full,326.4594,0.64537516
3rd_test,accel_full,326.7928,0.65691742
3rd_test,accel_full,327.1261,0.6560476
3rd_test,accel_full,327.4594,0.64208671
3rd_test,accel_full,327.7928,0.62414349
3rd_test,accel_full,328.1261,0.63535254
3rd_test,accel_full,328.4594,0.67032018
3rd_test,accel_full,328.7928,0.66569146
3rd_test,accel_full,329.1261,0.64725518
3rd_test,accel_full,329.4594,0.63566165
3rd_test,accel_full,329.7928,0.64833495
3rd_test,accel_full,330.1261,0.64424935
3rd_test,accel_full,330.4594,0.62548028
3rd_test,accel_full,330.7928,0.64354066
3rd_test,accel_full,331.1261,0.65327236
3rd_test,accel_full,331.4594,0.64682182
3rd_test,accel_full,331.7928,0.64038419
3rd_test,accel_full,332.1261,0.65063191
3rd_test,accel_full,332.4594,0.66348784
3rd_test,accel_full,332.7928,0.65595579
3rd_test,accel_full,333.1261,0.63557008
3rd_test,accel_full,333.4594,0.63089584
3rd_test,accel_full,333.7928,0.658328
3rd_test,accel_full,334.1261,0.6465167
3rd_test,accel_full,334.4594,0.65968058
3rd_test,accel_full,334.7928,0.66665713
3rd_test,accel_full,335.1261,0.64414865
3rd_test,accel_full,335.4594,0.62891793
3rd_test,accel_full,335.7928,0.66115364
3rd_test,accel_full,336.1261,0.65443863
3rd_test,accel_full,336.4594,0.64487423
3rd_test,accel_full,336.7928,0.6354349
3rd_test,accel_full,337.1261,0.63680307
3rd_test,accel_full,337.4594,0.6307046
3rd_test,accel_full,337.7928,0.64575147
3rd_test,accel_full,338.1261,0.64286231
3rd_test,accel_full,338.4594,0.65733279
3rd_test,accel_full,338.7928,0.63890063
3rd_test,accel_full,339.1261,0.63142649
3rd_test,accel_full,339.4594,0.64368644
3rd_test,accel_full,339.7928,0.63704312
3rd_test,accel_full,340.1261,0.66324074
3rd_test,accel_full,340.4594,0.63867605
3rd_test,accel_full,340.7928,0.63395947
3rd_test,accel_full,341.1261,0.63481524
3rd_test,accel_full,341.4594,0.65453567
3rd_test,accel_full,341.7928,0.63704197
3rd_test,accel_full,342.1261,0.65585566
3rd_test,accel_full,342.4594,0.63980927
3rd_test,accel_full,342.7928,0.63737447
3rd_test,accel_full,343.1261,0.66987016
3rd_test,accel_full,343.4594,0.62896585
3rd_test,accel_full,343.7928,0.64300136
3rd_test,accel_full,344.1261,0.62539041
3rd_test,accel_full,344.4594,0.64314552
3rd_test,accel_full,344.7928,0.64047483
3rd_test,accel_full,345.1261,0.64066778
3rd_test,accel_full,345.4594,0.63075271
3rd_test,accel_full,345.7928,0.62213867
3rd_test,accel_full,346.1261,0.65470532
3rd_test,accel_full,346.4594,0.64307454
3rd_test,accel_full,346.7928,0.63551762
3rd_test,accel_full,347.1261,0.6284242
3rd_test,accel_full,347.4594,0.63386993
3rd_test,accel_full,347.7928,0.64663172
3rd_test,accel_full,348.1261,0.61888952
3rd_test,accel_full,348.4594,0.65477055
3rd_test,accel_full,348.7928,0.67499185
3rd_test,accel_full,349.1261,0.63327233
3rd_test,accel_full,349.4594,0.66383719
3rd_test,accel_full,349.7928,0.62996796
3rd_test,accel_full,350.1261,0.6399558
3rd_test,accel_full,350.4594,0.61605414
3rd_test,accel_full,350.7928,0.66356579
3rd_test,accel_full,351.1261,0.64245334
3rd_test,accel_full,351.4594,0.67033216
3rd_test,accel_full,351.7928,0.63185579
3rd_test,accel_full,352.1261,0.6214965
3rd_test,accel_full,352.4594,0.62198437
3rd_test,accel_full,352.7928,0.6498929
3rd_test,accel_full,353.1261,0.64455983
3rd_test,accel_full,353.4594,0.63469966
3rd_test,accel_full,361.1586,0.64274468
3rd_test,accel_full,361.4031,0.65745984
3rd_test,accel_full,361.7364,0.63182835
3rd_test,accel_full,362.0697,0.65104412
3rd_test,accel_full,362.4031,0.62524734
3rd_test,accel_full,362.7364,0.63622017
3rd_test,accel_full,363.0697,0.65109869
3rd_test,accel_full,363.4031,0.63299635
3rd_test,accel_full,363.7364,0.63506342
3rd_test,accel_full,364.0697,0.65087296
3rd_test,accel_full,364.4031,0.63608401
3rd_test,accel_full,364.7364,0.64655535
3rd_test,accel_full,365.0697,0.67097124
3rd_test,accel_full,365.4031,0.6426737
3rd_test,accel_full,365.7364,0.6379856
3rd_test,accel_full,366.0697,0.6329447
3rd_test,accel_full,366.4031,0.64535007
3rd_test,accel_full,366.7364,0.63731775
3rd_test,accel_full,367.0697,0.64205448
3rd_test,accel_full,367.4031,0.68028148
3rd_test,accel_full,367.7364,0.64658206
3rd_test,accel_full,368.0697,0.64157929
3rd_test,accel_full,368.4031,0.64183954
3rd_test,accel_full,368.7364,0.65218561
3rd_test,accel_full,369.0697,0.64462505
3rd_test,accel_full,369.4031,0.66391172
3rd_test,accel_full,369.7364,0.62407995
3rd_test,accel_full,370.0697,0.61665758
3rd_test,accel_full,370.4031,0.63915346
3rd_test,accel_full,370.7364,0.63300391
3rd_test,accel_full,371.0697,0.65326958
3rd_test,accel_full,371.4031,0.66125845
3rd_test,accel_full,371.7364,0.64693292
3rd_test,accel_full,372.0697,0.66132266
3rd_test,accel_full,372.4031,0.66348433
3rd_test,accel_full,372.7364,0.6419192
3rd_test,accel_full,373.0697,0.66466029
3rd_test,accel_full,373.4031,0.63325768
3rd_test,accel_full,373.7364,0.66358673
3rd_test,accel_full,374.0697,0.63406002
3rd_test,accel_full,374.4031,0.63566684
3rd_test,accel_full,374.7364,0.64449667
3rd_test,accel_full,375.0697,0.65893529
3rd_test,accel_full,375.4031,0.62801452
3rd_test,accel_full,375.7364,0.62747498
3rd_test,accel_full,376.0697,0.67226546
3rd_test,accel_full,376.4031,0.66864807
3rd_test,accel_full,376.7364,0.65257855
3rd_test,accel_full,377.0697,0.63252567
3rd_test,accel_full,377.4031,0.66488272
3rd_test,accel_full,377.7364,0.64740656
3rd_test,accel_full,378.0697,0.65985971
3rd_test,accel_full,378.4031,0.64621219
3rd_test,accel_full,378.7364,0.65939908
3rd_test,accel_full,379.0697,0.63340885
3rd_test,accel_full,379.4031,0.63687533
3rd_test,accel_full,379.7364,0.64727743
3rd_test,accel_full,380.0697,0.65729839
3rd_test,accel_full,380.4031,0.64192753
3rd_test,accel_full,380.7364,0.63634897
3rd_test,accel_full,381.0697,0.64706457
3rd_test,accel_full,381.4031,0.63766715
3rd_test,accel_full,381.7364,0.65259137
3rd_test,accel_full,382.0697,0.64369066
3rd_test,accel_full,382.4031,0.62423985
3rd_test,accel_full,382.7364,0.63626964
3rd_test,accel_full,383.0697,0.65211154
3rd_test,accel_full,383.4031,0.66746776
3rd_test,accel_full,383.7364,0.62815069
3rd_test,accel_full,384.0697,0.64917325
3rd_test,accel_full,384.4031,0.63361476
3rd_test,accel_full,384.7364,0.63536778
3rd_test,accel_full,385.0697,0.64414618
3rd_test,accel_full,385.4031,0.62779032
3rd_test,accel_full,385.7364,0.641596
3rd_test,accel_full,386.0697,0.62593861
3rd_test,accel_full,386.4031,0.63728355
3rd_test,accel_full,386.7364,0.66048466
3rd_test,accel_full,387.0697,0.67119513
3rd_test,accel_full,387.4031,0.63581902
3rd_test,accel_full,387.7364,0.6329794
3rd_test,accel_full,388.0697,0.64532117
3rd_test,accel_full,388.4031,0.63981486
3rd_test,accel_full,388.7364,0.62568634
3rd_test,accel_full,389.0697,0.63752534
3rd_test,accel_full,389.4031,0.65036949
3rd_test,accel_full,389.7364,0.65554582
3rd_test,accel_full,390.0697,0.65527753
3rd_test,accel_full,390.4031,0.65587889
3rd_test,accel_full,390.7364,0.64835548
3rd_test,accel_full,391.0697,0.64149373
3rd_test,accel_full,391.4031,0.65181383
3rd_test,accel_full,391.7364,0.64015013
3rd_test,accel_full,392.0697,0.63570637
3rd_test,accel_full,392.4031,0.65485376
3rd_test,accel_full,392.7364,0.63596352
3rd_test,accel_full,393.0697,0.65671
3rd_test,accel_full,393.4031,0.64311082
3rd_test,accel_full,393.7364,0.62868238
3rd_test,accel_full,394.0697,0.64974256
3rd_test,accel_full,394.4031,0.65129184
3rd_test,accel_full,394.7364,0.64381185
3rd_test,accel_full,395.0697,0.63392067
3rd_test,accel_full,395.4031,0.63278437
3rd_test,accel_full,395.7364,0.63336561
3rd_test,accel_full,396.0697,0.63847604
3rd_test,accel_full,396.4031,0.64044293
3rd_test,accel_full,396.7364,0.6449239
3rd_test,accel_full,397.0697,0.65269231
3rd_test,accel_full,397.4031,0.64247402
3rd_test,accel_full,397.7364,0.63405927
3rd_test,accel_full,398.0697,0.6299999
3rd_test,accel_full,398.4031,0.64578043
3rd_test,accel_full,398.7364,0.64246511
3rd_test,accel_full,399.0697,0.63561312
3rd_test,accel_full,399.4031,0.64053916
3rd_test,accel_full,399.7364,0.64716501
3rd_test,accel_full,400.0697,0.63499378
3rd_test,accel_full,400.4031,0.62613734
3rd_test,accel_full,400.7364,0.65437795
3rd_test,accel_full,401.0697,0.65271846
3rd_test,accel_full,401.4031,0.6455549
3rd_test,accel_full,401.7364,0.64330123
3rd_test,accel_full,402.0697,0.640727
3rd_test,accel_full,402.4031,0.63393072
3rd_test,accel_full,402.7364,0.6325203
3rd_test,accel_full,403.0697,0.65651176
3rd_test,accel_full,403.4031,0.64072489
3rd_test,accel_full,403.7364,0.6583652
3rd_test,accel_full,404.0697,0.65101203
3rd_test,accel_full,404.4031,0.63439616
3rd_test,accel_full,404.7364,0.64420304
3rd_test,accel_full,405.0697,0.64618416
3rd_test,accel_full,405.4031,0.6266137
3rd_test,accel_full,405.7364,0.63744549
3rd_test,accel_full,406.0697,0.64340302
3rd_test,accel_full,406.4031,0.63496544
3rd_test,accel_full,406.7364,0.65497749
3rd_test,accel_full,407.0697,0.64980877
3rd_test,accel_full,407.4031,0.64111404
3rd_test,accel_full,407.7364,0.62993694
3rd_test,accel_full,408.0697,0.63300591
3rd_test,accel_full,408.4031,0.63902451
3rd_test,accel_full,408.7364,0.64449468
3rd_test,accel_full,409.0697,0.63759488
3rd_test,accel_full,409.4031,0.6473231
3rd_test,accel_full,409.7364,0.63176505
3rd_test,accel_full,410.0697,0.64895429
3rd_test,accel_full,410.4031,0.63201109
3rd_test,accel_full,410.7364,0.64301846
3rd_test,accel_full,411.0697,0.64008225
3rd_test,accel_full,411.4031,0.64452864
3rd_test,accel_full,411.7364,0.67347457
3rd_test,accel_full,412.0697,0.64971707
3rd_test,accel_full,412.4031,0.6328317
3rd_test,accel_full,412.7364,0.64746214
3rd_test,accel_full,413.0697,0.6332179
3rd_test,accel_full,413.4031,0.6373406
3rd_test,accel_full,413.7364,0.64451748
3rd_test,accel_full,414.0697,0.65607543
3rd_test,accel_full,414.4031,0.64874283
3rd_test,accel_full,414.7364,0.63606993
3rd_test,accel_full,415.0697,0.62859874
3rd_test,accel_full,415.4031,0.65728316
3rd_test,accel_full,415.7364,0.66253663
3rd_test,accel_full,416.0697,0.66143393
3rd_test,accel_full,416.4031,0.63453926
3rd_test,accel_full,416.7364,0.63884415
3rd_test,accel_full,417.0697,0.63561823
3rd_test,accel_full,417.4031,0.66111623
3rd_test,accel_full,417.7364,0.64016984
3rd_test,accel_full,418.0697,0.6483244
3rd_test,accel_full,418.4031,0.64624745
3rd_test,accel_full,418.7364,0.63171173
3rd_test,accel_full,419.0697,0.63016562
3rd_test,accel_full,419.4031,0.65033773
3rd_test,accel_full,419.7364,0.65132159
3rd_test,accel_full,420.0697,0.6472599
3rd_test,accel_full,420.4031,0.66272471
3rd_test,accel_full,420.7364,0.63551681
3rd_test,accel_full,421.0697,0.63983325
3rd_test,accel_full,421.4031,0.64376348
3rd_test,accel_full,421.7364,0.64099489
3rd_test,accel_full,422.0697,0.64619456
3rd_test,accel_full,422.4031,0.65077316
3rd_test,accel_full,422.7364,0.64084845
3rd_test,accel_full,423.0697,0.66015128
