test,condition,featureset,hours,score,threshold
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,109.3333,3.181394,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,109.5,2.375152,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,109.6667,1.895077,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,109.8333,2.296953,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,110.0,3.08948,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,110.1667,1.790543,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,110.3333,2.16698,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,110.5,3.229517,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,110.6667,1.391348,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,110.8333,2.269849,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,111.0,2.137639,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,111.1667,1.970846,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,111.3333,2.567041,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,111.5,2.063198,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,111.6667,1.706763,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,111.8333,1.413156,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,112.0,1.32044,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,112.1667,1.959817,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,112.3333,1.247208,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,112.5,2.119862,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,112.6667,3.041798,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,112.8333,2.119435,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,113.0,1.678256,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,113.1667,3.469336,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,113.3333,2.882214,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,113.5,2.622971,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,113.6667,2.532358,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,113.8333,1.995854,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,114.0,3.061339,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,114.1667,2.056552,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,114.3333,2.107244,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,114.5,2.227773,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,114.6667,4.346205,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,114.8333,1.733094,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,115.0,2.363952,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,115.1667,2.764772,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,115.3333,2.230173,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,115.5,1.747177,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,115.6667,2.166237,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,115.8333,1.520053,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,116.0,2.301173,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,116.1667,1.6188,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,116.3333,1.651208,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,116.5,2.261378,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,116.6667,1.379975,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,116.8333,2.001275,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,117.0,1.685928,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,117.1667,3.498207,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,117.3333,2.657337,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,117.5,2.020725,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,117.6667,3.515577,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,117.8333,1.751661,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,118.0,1.459653,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,118.1667,2.400959,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,118.3333,2.327705,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,118.5,2.069262,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,118.6667,1.832283,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,118.8333,3.268787,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,119.0,1.275959,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,119.1667,2.404836,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,119.3333,2.385722,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,119.5,1.998589,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,119.6667,2.427271,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,119.8333,2.005041,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,120.0,1.901973,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,120.1667,2.264807,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,120.3333,1.677095,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,120.5,1.548596,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,120.6667,1.655136,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,120.8333,2.253773,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,121.0,2.223663,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,121.1667,2.922494,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,121.3333,2.899687,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,121.5,2.511795,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,121.6667,3.13334,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,121.8333,2.621602,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,122.0,1.564871,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,122.1667,3.143796,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,122.3333,1.43068,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,122.5,3.545308,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,122.6667,2.473446,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,122.8333,3.010169,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,123.0,1.732664,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,123.1667,2.558837,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,123.3333,2.056918,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,123.5,2.126792,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,123.6667,1.272036,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,123.8333,2.085615,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,124.0,3.971424,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,124.1667,1.899877,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,124.3333,2.40227,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,124.5,1.699638,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,124.6667,3.062656,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,124.8333,1.704233,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,125.0,4.192553,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,125.1667,2.430299,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,125.3333,4.854122,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,125.5,2.339124,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,125.6667,3.050992,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,125.8333,2.376504,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,126.0,2.40522,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,126.1667,1.694212,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,126.3333,2.060502,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,126.5,2.164681,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,126.6667,1.585727,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,126.8333,1.698781,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,127.0,2.461256,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,127.1667,3.963909,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,127.3333,1.81466,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,127.5,3.12354,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,127.6667,2.36986,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,127.8333,4.104249,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,128.0,1.841641,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,128.1667,3.569944,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,128.3333,1.610555,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,128.5,2.349697,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,128.6667,4.027148,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,128.8333,2.497298,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,129.0,1.646188,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,129.1667,1.595172,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,129.3333,2.508521,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,129.5,2.258943,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,129.6667,1.122406,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,129.8333,2.197083,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,130.0,2.148895,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,130.1667,2.902763,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,130.3333,1.565225,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,130.5,2.319783,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,130.6667,2.557667,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,130.8333,3.214201,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,131.0,2.218326,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,131.1667,2.234687,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,131.3333,2.328793,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,131.5,2.419121,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,131.6667,1.577006,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,131.8333,2.595453,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,132.0,1.499412,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,132.1667,2.865341,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,132.3333,2.269747,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,132.5,2.282462,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,132.6667,2.342991,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,132.8333,1.606315,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,133.0,2.773464,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,133.1667,2.313122,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,133.3333,2.498435,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,133.5,2.899458,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,133.6667,2.031386,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,133.8333,2.110838,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,134.0,2.527102,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,134.1667,2.226999,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,134.3333,1.700061,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,134.5,2.148799,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,134.6667,1.644229,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,134.8333,3.268207,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,135.0,2.837755,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,135.1667,2.600945,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,135.3333,2.318229,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,135.5,2.047436,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,135.6667,2.6563,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,135.8333,2.167846,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,136.0,1.833741,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,136.1667,2.296667,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,136.3333,4.413462,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,136.5,2.215825,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,136.6667,4.213973,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,136.8333,2.442673,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,137.0,2.917572,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,137.1667,2.878872,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,137.3333,1.994985,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,137.5,2.549009,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,137.6667,2.92367,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,137.8333,2.0315,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,138.0,2.407032,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,138.1667,4.56886,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,138.3333,2.508471,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,138.5,0.989709,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,138.6667,3.884511,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,138.8333,1.788103,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,139.0,1.019624,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,139.1667,2.011595,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,139.3333,2.664306,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,139.5,1.72092,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,139.6667,2.118646,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,139.8333,1.997745,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,140.0,1.906419,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,140.1667,1.907276,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,140.3333,2.170964,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,140.5,3.561277,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,140.6667,1.745043,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,140.8333,3.052646,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,141.0,3.390958,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,141.1667,2.390313,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,141.3333,3.259539,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,141.5,2.495777,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,141.6667,1.404505,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,141.8333,2.825514,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,142.0,1.892091,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,142.1667,1.40846,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,142.3333,1.825068,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,142.5,1.789258,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,142.6667,1.933405,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,142.8333,3.40303,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,143.0,1.918866,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,143.1667,2.167049,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,143.3333,1.846583,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,143.5,2.051207,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,143.6667,1.723326,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,143.8333,2.114806,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,144.0,2.123302,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,144.1667,2.037447,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,144.3333,1.986656,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,144.5,1.288963,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,144.6667,2.098208,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,144.8333,2.370979,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,145.0,1.639703,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,145.1667,3.679968,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,145.3333,2.749245,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,145.5,2.112681,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,145.6667,1.897893,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,145.8333,1.875362,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,146.0,3.61722,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,146.1667,3.91897,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,146.3333,2.302568,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,146.5,1.426107,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,146.6667,4.691935,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,146.8333,3.232545,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,147.0,4.326788,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,147.1667,2.563696,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,147.3333,2.767996,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,147.5,1.718891,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,147.6667,2.652938,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,147.8333,2.07892,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,148.0,1.367439,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,148.1667,2.41925,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,148.3333,1.795595,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,148.5,2.15291,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,148.6667,1.642115,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,148.8333,3.281453,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,149.0,2.14782,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,149.1667,1.720585,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,149.3333,3.733089,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,149.5,2.676991,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,149.6667,1.979599,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,149.8333,2.341952,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,150.0,1.955808,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,150.1667,3.477797,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,150.3333,2.360573,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,150.5,2.947954,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,150.6667,3.29379,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,150.8333,1.925585,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,151.0,3.700425,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,151.1667,3.553261,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,151.3333,3.085806,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,151.5,4.124703,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,151.6667,2.059777,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,151.8333,2.833905,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,152.0,2.884525,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,152.1667,4.474983,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,152.3333,4.585393,6.251959
2nd_test,disp_240Hz_boxcar,dimensionless_plus_amplitude,152.5,2.666299,6.251959
